metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
Çöp kovası dolu çöp yere dökülmüş Esenler,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Çöp torbası patlamış rüzgarla dağıldı peron,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Vezneciler istasyonu tuvalet lavabo altına dökülen sıvı kokuyor.,temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
atasehr yuryen merdvn yag lekesi,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
mahmutbey yuryen merdvn yag kaygn,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
"Molla Gürani tuvalet kapısı kilitleyici bozuk değil, içi pislikten kullanılamıyor.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
Vezneciler tuvalet havalandırma şaftı tozlu,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
vezneciler grs buzlnma yaya kayir,temizlik,7,fault_report,0,P1,0,yazim_yanlisi,relabel:gemini
Bağcılar istasyon girişi buzlanma tuzlanmadı,temizlik,7,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Vezneciler peron duvarı graffiti boyama,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Pendik istasyonu geçişinde dökülen meyve suyu mide bulandırıcısı kokuyor.,temizlik,7,incident_report,1,P4,3,standart,relabel:openrouter
Levent bilet holündeki çöp kutularının kapasitesi yetersiz kaldığından daha büyük hacimli modellerle değiştirilmesi önerilmektedir.,temizlik,7,suggestion,4,P4,3,standart,missing:gemini
Buz parçaları merdiven basamakları Ataköy çıkış,temizlik,7,fault_report,0,P1,0,devrik,relabel:gemini
Adliye istasyonu mezzanininde çöp kovası çevresi plastik bardaklarla dolu.,temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
yenikapi peron fre kcn goruldu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
Şişli personel kapısı önü haşere görüldü,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Vezneciler kuzey giriş buzlanma tuzlanmadı,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
dort levent peron yere dsen kam,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
kirazli asansr kabn ic cok krl,temizlik,7,complaint,3,P3,2,yazim_yanlisi,relabel:gemini
kadkoy asansr kabn yazici tozu dagli cok,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
gayrettepe asansr kabn cikolt lekl,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
Süt dökülmüş vagon tabanı yaklaştırma alarmı,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Kadıköy peron çöp kovası kapaklı ama dolu,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Boya damlaları yeni boyalı merdivelere dökülmüş,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Bostancı A1 giriş tuvalet banyo kağıtı yok,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Şişe camları kırık 1. peron kenarı,temizlik,7,fault_report,0,P1,0,devrik,relabel:gemini
Plastik poşetler uçuşuyor peron rüzgarıyla,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Kum birikmiş giriş matları altı Esenler,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Şirinevler geçiş koridorunda duvara yapılmış grafiti çizimleri temizlenmesi için rapor alındı.,temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Topkapı-Ulubatlı peron kenarında çöp yığını, konteyner eksikliği hissediliyor.",temizlik,7,complaint,3,P4,3,standart,relabel:openrouter
kirazli tuvalet zemn krl kagt dolu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
Sağmalcılar peron duvarına spray boyası ile çizim yapılmış.,temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
Tüy ve saç yığılı asansör köşeleri,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
"Bakırköy-Sahil peronunda dökülen şarap lekesi kokuyor, kimyasal temizlik lazım.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
"Zeytinburnu mezzanin tuvaletlerinde sabun dağıtıcı boş, kâğıt da bitmiş.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
Tuvaletler berbat koku veriyor Ataköy,temizlik,7,complaint,3,P4,3,devrik,relabel:gemini
mahmutbey bilt hol kraz su lke,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
Kadıköy asansör kabini kusmuk lekesi,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
uskudar peron kmluk tasiyr cp,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
Kum tuzu ihtiyacı acil merdivenler buzlanma,temizlik,7,fault_report,0,P1,0,devrik,relabel:gemini
Kadıköy peron Camden koltuğu graffiti,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
"Gayrettepe mezzanin katında sakız lekeleri zeminde çoklu, makine ile alınacak.",temizlik,7,fault_report,0,P4,3,standart,relabel:gemini
İzmarit birikmiş gişe önü bancolar,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
"Oturakçı peronunda çöpler rüzgârla uçuşuyor, konteyner kapakları kapanmıyor.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
mecidiyekoy cks merdvn buz tzlnms,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
uskudar tuvalet yl krl cmur zi,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
Fare görüldü bilet holü köşe başı,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Kartal asansör içi kusmuk temizlenmeli,temizlik,7,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Kene viranı tespit edildi peron bankı altı,temizlik,7,fault_report,0,P2,1,devrik,relabel:gemini
yenikapi guney cks divar graffiti boya izi,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
İzmarit birikimi bank arkası Kağıthane,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Çöp kovası taşmış Taksim peron,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Kadıköy tuvalet lavabo musluğu kirli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Çöp konteyneri kapaklı değil yağmur doldu,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Şişli üst katağıda dökülen kahve lekesi,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
taksim blt holu kagit havlu bitmis,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
kartal asansr ic idrr koku gclu,temizlik,7,complaint,3,P4,3,yazim_yanlisi,relabel:gemini
levent tuvalet kabn kagt havl dolu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
Toz tel örgü dolu havalandırma şaftı,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Tuvalet kağıtı bitmiş su basında 2. kat,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
"Kartal istasyonu üst kata doğru merdivenlerde buzlanma, tuzlama yapılmamış.",temizlik,7,fault_report,0,P1,0,standart,relabel:gemini
Grafiti duvar peron uç Gayrettepe,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Sakız yapışık dolu merdiven başları,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
bostanci peron kse cp brkmis,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
Hacıosman peron zeminlerinin kayganlığını azaltmak için temizlik sonrası hızlı kurutma sağlayan makineler temin edilmelidir.,temizlik,7,suggestion,4,P4,3,standart,missing:gemini
Tuvalet koku berbat Vezneciler alt,temizlik,7,complaint,3,P3,2,devrik,relabel:gemini
"Aksaray geçiş koridorunda sığara izmariti kokusu yoğun, havalandırma yetmiyor.",temizlik,7,complaint,3,P4,3,standart,relabel:openrouter
aksaray yuryen merdvn kmluk ynk,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
Yenikapı aktarma koridorundaki temizlik personel sayısının sabah vardiyasında artırılması hijyen standartlarını önemli ölçüde iyileştirecektir.,temizlik,7,suggestion,4,P4,3,standart,missing:gemini
Şişli üst geçit camı gözenekli kirli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Şişli peronda sigara izmariti birikimi,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Sağmalcılar çıkış merdiven basamaklarında dökülen yağ kayganlık yapıyor.,temizlik,7,fault_report,0,P1,0,standart,relabel:openrouter
Dondurma dökülmüş koltuk altı yapıştı,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Bostancı peron Bank-12 yanında kırık şişe,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
"Mahmutbey M7 peronunda tuvalet kabini içinde kusmuk, acil müdahale gerekiyor.",temizlik,7,fault_report,0,P3,2,standart,relabel:openrouter
Kırık bardak parçeleri yolcü koltuğu altı,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Kadıköy B1 giriş camı grafiti çekilmiş,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Şişli tuvalet zemini sulu kirli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
"Yenibosna güney çıkış merdivenlerinde buzlanma var, tuzlama ekibi çağrıldı.",temizlik,7,fault_report,0,P1,0,standart,relabel:openrouter
Yağlı su dökülmüş asansör kabini içi,temizlik,7,fault_report,0,P1,0,devrik,relabel:gemini
bostanci peron kose fare goruldu cop yan,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
Şişhane koridorunda fare görüldü acil,temizlik,7,incident_report,1,P4,3,cok_kisa,relabel:openrouter
Kadıköy mezzanin çöp konteyneri yanında kutu,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
"Bayrampaşa-Maltepe girişinde buzlanma riski, gece ekibi tuzlama unutmuş.",temizlik,7,fault_report,0,P1,0,standart,relabel:openrouter
"Hacıosman istasyonu kuzey girişinde dökülen kola zemini kayganlaştırdı, temizlik ekibi çağrıldı.",temizlik,7,incident_report,1,P4,3,standart,relabel:openrouter
"Kocatepe istasyonu tünel içinde kemirgen fecesleri görüldü, hijyen riski var.",temizlik,7,fault_report,0,P4,3,standart,relabel:openrouter
Çöp konteyneri taşmış Vezneciler peron,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
"Kartal mezzanin tuvaletlerinde koku giderici tükenmiş, havalandırma yetersiz kalmış.",temizlik,7,complaint,3,P4,3,standart,relabel:openrouter
kartal peron cp kovasi tasiyr,temizlik,7,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Kadıköy peron YM-03 yanında dökülmüş su kaygan,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Kirazlı perona gece ilaçlama.,temizlik,7,suggestion,4,P4,3,cok_kisa,missing:gemini
Bostancı asansör pano tuvaleti kilitli kirli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Sakız yeri koltuk altı Hacıosman,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Karton kutular birikmiş servis kapısı yanında,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
kadikoy biletmtk ustu izmarit dolu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
gayrettepe biletmtk yan fre goruldu,temizlik,7,incident_report,1,P3,2,yazim_yanlisi,relabel:gemini
Bilet holü büyük çöp kutusu.,temizlik,7,suggestion,4,P4,3,cok_kisa,missing:gemini
Taksim istasyonunda yolcu yoğunluğu nedeniyle seferler gecikmiştir.,yolcu_hizmetleri,8,fault_report,0,P2,1,standart,relabel:openrouter
Kadıköy istasyonunda peron yoğunluğu nedeniyle seferler gecikmiştir.,yolcu_hizmetleri,8,fault_report,0,P2,1,standart,relabel:gemini
Sefer gecikmesi şimdi,yolcu_hizmetleri,8,complaint,3,P3,2,cok_kisa,relabel:openrouter
Sefer gecikmesi Kirazlı,yolcu_hizmetleri,8,complaint,3,P3,2,cok_kisa,relabel:openrouter
Anons eksik yolcular bekliyor Şişhane,yolcu_hizmetleri,8,complaint,3,P4,3,devrik,relabel:gemini
Peron geçişi kapalı yolcular bekliyor Şişhane,yolcu_hizmetleri,8,complaint,3,P3,2,devrik,relabel:gemini
"Yenikapı yönlü sefer iptal edildi, yolcular bir sonraki trene yönlendirildi.",yolcu_hizmetleri,8,fault_report,0,P2,1,standart,relabel:openrouter
"Üsküdar yönlü sefer iptal edildi, yolcular bir sonraki trene yönlendirildi.",yolcu_hizmetleri,8,fault_report,0,P2,1,standart,relabel:gemini
Personel eksikliği çıkış,yolcu_hizmetleri,8,complaint,3,P3,2,cok_kisa,relabel:openrouter
Personel eksikligi sefer,yolcu_hizmetleri,8,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Çalışıyor mu hat şu an kesintisiz?,yolcu_hizmetleri,8,information_request,2,P2,1,devrik,missing:gemini
Hat çalışıyor mu şu an?,yolcu_hizmetleri,8,information_request,2,P2,1,cok_kisa,missing:gemini
Haliç peronunda sefer iptal edilmesi yolcuların tepkisine neden oldu.,yolcu_hizmetleri,8,complaint,3,P3,2,standart,relabel:gemini
Tren icerisi bos sefer iptal esenler,yolcu_hizmetleri,8,complaint,3,P3,2,yazim_yanlisi,relabel:openrouter
Yönlendirme personeli yok yoğunlukta Üsküdar,yolcu_hizmetleri,8,complaint,3,P3,2,devrik,relabel:gemini
Yonlendirme personeli ayrildi bostanci yolcu yandi,yolcu_hizmetleri,8,complaint,3,P3,2,yazim_yanlisi,relabel:openrouter
Tren ne zaman gelir?,yolcu_hizmetleri,8,information_request,2,P3,2,cok_kisa,missing:gemini
Şişhane alt kat geçitinde yönlendirme tabelası karışıklığına yolcu şikayeti geldi.,yolcu_hizmetleri,8,complaint,3,P4,3,standart,relabel:gemini
Kartal istasyonunda bilet holü yoğunluğu sefer gecikmesine neden oldu.,yolcu_hizmetleri,8,fault_report,0,P3,2,standart,relabel:openrouter
Girişlere sefer durumu ekranı,yolcu_hizmetleri,8,suggestion,4,P4,3,cok_kisa,missing:gemini
Peron ekranı saat hatalı,yolcu_hizmetleri,8,fault_report,0,P4,3,cok_kisa,relabel:gemini
Taksim peron PID ekranlarında sefer saati donduruldu.,yolcu_hizmetleri,8,fault_report,0,P3,2,standart,relabel:openrouter
Peron yoğunluk uyarısı şart,yolcu_hizmetleri,8,suggestion,4,P4,3,cok_kisa,missing:gemini
Yönlendirme levhaları yenilenmeli,yolcu_hizmetleri,8,suggestion,4,P4,3,cok_kisa,missing:gemini
Aktarma anonsu yapılmıyor karışıklık Yenikapı,yolcu_hizmetleri,8,complaint,3,P4,3,devrik,relabel:gemini
Ne zaman düzelecek peron ekranındaki yanlış bilgi?,yolcu_hizmetleri,8,information_request,2,P3,2,devrik,missing:gemini
levent pid yonlendirme yanlis istasyon gosteriyor,yolcu_hizmetleri,8,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Yonlendirme yok cikis bulunamadi kartal karisik,yolcu_hizmetleri,8,complaint,3,P4,3,yazim_yanlisi,relabel:openrouter
Anons sesi yok duyulmuyor Mahmutbey,yolcu_hizmetleri,8,complaint,3,P4,3,devrik,relabel:gemini
"Mahmutbey yönlü tren gelmedi, yolcular bir sonraki sefere alındı.",yolcu_hizmetleri,8,incident_report,1,P3,2,standart,relabel:gemini
Servis başlangıcı gecikti,yolcu_hizmetleri,8,complaint,3,P2,1,cok_kisa,relabel:openrouter
Yanlis yon anonsu,yolcu_hizmetleri,8,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Sefer iptali durumlarında anonsların otomatik yerine manuel ve detaylı yapılması yolcu memnuniyetini artıracak bir adımdır.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,missing:gemini
Sefer iptal nedeni anons edilmedi Taksim,yolcu_hizmetleri,8,complaint,3,P4,3,devrik,relabel:openrouter
Şirinevler istasyonunda peron yoğunluğunu azaltmak adına alternatif güzergah bilgilerinin anons sistemine dahil edilmesi önerilmektedir.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,missing:gemini
Personel mola sefer bekletildi Sanayi,yolcu_hizmetleri,8,complaint,3,P3,2,devrik,relabel:gemini
Tren gelmiyor esenler hatta gecikme var,yolcu_hizmetleri,8,complaint,3,P3,2,yazim_yanlisi,relabel:openrouter
kartal peron dolu yolcu yonlendirme yok,yolcu_hizmetleri,8,complaint,3,P2,1,yazim_yanlisi,relabel:openrouter
Peron kalabalık Kirazlı,yolcu_hizmetleri,8,complaint,3,P2,1,cok_kisa,relabel:openrouter
Anons yapilmiyor yolcular bilgisiz bekliyor topkapi,yolcu_hizmetleri,8,complaint,3,P4,3,yazim_yanlisi,relabel:openrouter
Bostancı istasyonunda sefer gecikmesinin nedeni bildirilmemiştir.,yolcu_hizmetleri,8,complaint,3,P3,2,standart,relabel:gemini
Işıklı olsun yönlendirme tabelaları alt katta,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,missing:gemini
sisli yonunde seferlerin gecikme sebebi hakkinda anons yapilcakmi?,yolcu_hizmetleri,8,information_request,2,P3,2,yazim_yanlisi,missing:gemini
Osmanbey peronunda eksik bilgilendirme yolcu karışıklığına yol açtı.,yolcu_hizmetleri,8,complaint,3,P3,2,standart,relabel:gemini
peron ekrani neden yanlis bilgi veriyo bi kontrol edermisiniz?,yolcu_hizmetleri,8,fault_report,0,P3,2,yazim_yanlisi,missing:gemini
Sanayi Mahallesi PID saat kayması,yolcu_hizmetleri,8,fault_report,0,P4,3,cok_kisa,relabel:gemini
Üsküdar istasyonunda yönlendirme personeli bulunmadığı için karışıklık oldu.,yolcu_hizmetleri,8,complaint,3,P3,2,standart,relabel:gemini
Yolcu şikayeti kayıt,yolcu_hizmetleri,8,complaint,3,P4,3,cok_kisa,relabel:openrouter
Gelmedi mi hala beklenen 07:20 treni?,yolcu_hizmetleri,8,information_request,2,P3,2,devrik,missing:gemini
"Olimpiyat PID ekranları sefer yönü ters gösteriyor, veri hatası.",yolcu_hizmetleri,8,fault_report,0,P3,2,standart,relabel:openrouter
Vardiya değişimi gecikme,yolcu_hizmetleri,8,complaint,3,P3,2,cok_kisa,relabel:openrouter
Gerekiyor ek tabela Bağcılar güney çıkış bilet holüne.,yolcu_hizmetleri,8,suggestion,4,P4,3,devrik,missing:gemini
"Kartal peronunda yolcu inişi gecikti, sefer kayması oldu.",yolcu_hizmetleri,8,incident_report,1,P3,2,standart,relabel:gemini
pid ekranlari dondu sefer bilgisi gelmiyor,yolcu_hizmetleri,8,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
taksimde sefer gecikiyo neden belli degil,yolcu_hizmetleri,8,complaint,3,P4,3,yazim_yanlisi,relabel:openrouter
Kağıthane istasyonunda sabah vardiyasında sefer gecikmesi nedeni açıklanmadı.,yolcu_hizmetleri,8,complaint,3,P3,2,standart,relabel:gemini
Mecidiyeköy 2. peron PID ekranında sefer saati yanlış görüntüleniyor.,yolcu_hizmetleri,8,fault_report,0,P4,3,standart,relabel:openrouter
Sefer seyreltildi personel eksliği Gayrettepe,yolcu_hizmetleri,8,complaint,3,P2,1,devrik,relabel:gemini
Bilet kontrolü yoğunluk,yolcu_hizmetleri,8,complaint,3,P3,2,cok_kisa,relabel:openrouter
Şişli istasyonunda tarife uyuşmazlığı sonucu yolcu şikayetleri alındı.,yolcu_hizmetleri,8,complaint,3,P3,2,standart,relabel:gemini
Sefer iptal nedeni belli değil Mecidiyeköy,yolcu_hizmetleri,8,complaint,3,P3,2,devrik,relabel:gemini
Vezneciler tünel ağzındaki yönlendirme tabelalarının fosforlu renklerle güncellenmesi yaşlı yolcular için büyük kolaylık sağlayacaktır.,yolcu_hizmetleri,8,suggestion,4,P4,3,standart,missing:gemini
Söğütlüçeşme peronunda sefer iptali sonrası yolcular bilgilendirildi.,yolcu_hizmetleri,8,incident_report,1,P3,2,standart,relabel:gemini
Personel eksliği yönlendirme yapılamıyor Ataköy,yolcu_hizmetleri,8,complaint,3,P3,2,devrik,relabel:gemini
4. Levent peronunda yönlendirme tabelası henüz güncellenmemiştir.,yolcu_hizmetleri,8,complaint,3,P4,3,standart,relabel:gemini
Yolcu yönlendirme kaos,yolcu_hizmetleri,8,complaint,3,P2,1,cok_kisa,relabel:openrouter
Uzunçayır peronunda ses seviyesinin yetersiz olması sebebiyle anonsların duyulmadığına dair geri bildirim ne zaman incelenecek?,yolcu_hizmetleri,8,information_request,2,P3,2,standart,missing:gemini
yenikapi bilet holune sefer haritasi eklenmesi yolcuyu rahatlatir bence,yolcu_hizmetleri,8,suggestion,4,P4,3,yazim_yanlisi,missing:gemini
